fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,fixed acidity_scaled,volatile acidity_scaled,citric acid_scaled,residual sugar_scaled,chlorides_scaled,free sulfur dioxide_scaled,total sulfur dioxide_scaled,density_scaled,pH_scaled,sulphates_scaled,alcohol_scaled,quality
7.5,0.27,0.34,2.3,0.05,4.0,8.0,0.9951,3.4,0.64,11.0,-0.46683890728417593,-1.4181894086668319,0.3461875243465814,-0.16525883526590046,-0.7723790560534973,-1.1388316542922132,-1.198492122711759,-0.861215307370519,0.5820997730980357,-0.10963940167722082,0.524823658767051,7
7.8,0.57,0.09,2.3,0.065,34.0,45.0,0.99417,3.46,0.74,12.7,-0.2940627430687092,0.22147772661226328,-0.9328165143305717,-0.16525883526590046,-0.4684812166856041,1.733788932572449,-0.04871095271173656,-1.3590128480400723,0.9692483497572039,0.4765130250707823,2.0964714785724263,8
5.9,0.61,0.08,2.1,0.071,16.0,24.0,0.99376,3.56,0.77,11.1,-1.3883117830999987,0.44010001131614285,-0.9839766758776577,-0.3132079506324078,-0.34692208093844695,0.010216580453651524,-0.7012894546036412,-1.578471978872901,1.614495977522484,0.6523587530951834,0.6172735305203081,6
7.5,0.685,0.07,2.5,0.0579999999999999,5.0,9.0,0.99632,3.38,0.55,10.9,-0.46683890728417593,0.8500167951359171,-1.0351368374247438,-0.017309719899392832,-0.610300208390623,-1.0430776347300579,-1.1674169559550016,-0.2081905765996981,0.4530502475449797,-0.6371765857504236,0.43237378701379386,4
10.4,0.44,0.42,1.5,0.145,34.0,48.0,0.99832,3.38,0.86,9.9,1.2033306801320036,-0.4890446986753445,0.75546881672327,-0.7570552967319304,1.1523072599431599,1.733788932572449,0.04451454755853553,0.8623417689262397,0.4530502475449797,1.1798959371683861,-0.4921249305187803,3
11.6,0.47,0.44,1.6,0.147,36.0,51.0,0.99836,3.38,0.86,9.9,1.8944353369938705,-0.3250779851474351,0.8577891398174424,-0.6830807390486765,1.192826971858879,1.9252969716967596,0.1377400478288076,0.8837524158367799,0.4530502475449797,1.1798959371683861,-0.4921249305187803,4
8.8,0.685,0.26,1.6,0.088,16.0,23.0,0.99694,3.32,0.47,9.4,0.28185780431618074,0.8500167951359171,-0.06309376803010762,-0.6830807390486765,-0.0025045296548345205,0.010216580453651524,-0.7323646213603986,0.12367445051337707,0.06590167088581153,-1.1060985271488266,-0.9543742892850674,5
7.6,0.665,0.1,1.5,0.066,27.0,55.0,0.99655,3.39,0.51,9.3,-0.40924685254568716,0.7407056527839773,-0.8816563527834855,-0.7570552967319304,-0.4482213607277445,1.0635107956373608,0.2620407148558371,-0.0850793568641814,0.5175750103215091,-0.871637556449625,-1.0468241610383244,5
6.7,0.28,0.28,2.4,0.012,36.0,100.0,0.99064,3.26,0.39,11.7,-0.9275753451920874,-1.3635338374908619,0.039226555064064694,-0.09128427758264665,-1.5422535824521606,1.9252969716967596,1.6604232189099184,-3.2485024378933685,-0.32124690577335663,-1.5750204685472289,1.1719727610398523,7
10.1,0.31,0.35,1.6,0.075,9.0,28.0,0.99672,3.24,0.83,11.2,1.0305545159165364,-1.1995671239629526,0.39734768589366726,-0.6830807390486765,-0.26588265710700865,-0.6600615564814363,-0.5769887875766118,0.005915892505525102,-0.4502964313264098,1.0040502091439851,0.7097234022735651,7
6.0,0.5,0.04,2.2,0.092,13.0,26.0,0.99647,3.46,0.47,10.0,-1.33071972836151,-0.1611112716195254,-1.1886173220660021,-0.23923339294915397,0.07853489417660377,-0.27704547823281467,-0.6391391210901265,-0.12790065068526169,0.9692483497572039,-1.1060985271488266,-0.39967505876552323,5
11.1,0.42,0.47,2.65,0.085,9.0,34.0,0.99736,3.24,0.77,12.1,1.6064750633014258,-0.5983558410272842,1.0112696244587007,0.09365211662548774,-0.06328409752841295,-0.6600615564814363,-0.39053778703606756,0.34848624307381093,-0.4502964313264098,0.6523587530951834,1.5417722480528822,7
6.6,0.66,0.0,3.0,0.115,21.0,31.0,0.99629,3.45,0.63,10.3,-0.9851673999305766,0.7133778671959924,-1.3932579682543467,0.3525630685168759,0.5445115812073736,0.48898667826442854,-0.48376328730633966,-0.22424856178257352,0.9047235869806772,-0.1682546443520212,-0.12232544350575032,5
10.6,0.5,0.45,2.6,0.119,34.0,68.0,0.99708,3.23,0.72,10.9,1.318514789608981,-0.1611112716195254,0.9089493013645286,0.056664837783860986,0.6255510050388116,1.733788932572449,0.6660178826936828,0.19861171470014874,-0.5148211941029393,0.35928253972118157,0.43237378701379386,6
7.1,0.685,0.35,2.0,0.088,9.0,92.0,0.9963,3.28,0.62,9.4,-0.6972071262381319,0.8500167951359171,0.39734768589366726,-0.3871825083156616,-0.0025045296548345205,-0.6600615564814363,1.4118218848558595,-0.2188959000549682,-0.19219738022030056,-0.22686988702682157,-0.9543742892850674,5
9.9,0.25,0.46,1.7,0.062,26.0,42.0,0.9959,3.18,0.83,10.6,0.9153704064395589,-1.5275005510187716,0.9601094629116147,-0.6091061813654229,-0.5292607845591828,0.9677567760752055,-0.14193645298200866,-0.43300236916013196,-0.837445007985578,1.0040502091439851,0.15502417175402095,6
6.4,0.64,0.21,1.8,0.081,14.0,31.0,0.99689,3.59,0.66,9.8,-1.100351509407554,0.6040667248440525,-0.3188945757655383,-0.535131623682169,-0.14432352135985124,-0.18129145867065927,-0.48376328730633966,0.0969111418752316,1.8080702658520666,0.007591083672379936,-0.5845748022720374,5
7.4,0.68,0.16,1.8,0.078,12.0,39.0,0.9977,3.5,0.7,9.9,-0.5244309620226647,0.8226890095479321,-0.5746953835009688,-0.535131623682169,-0.20510308923342996,-0.37279949779497007,-0.23516195325228073,0.5304767418132239,1.2273474008633158,0.2420520543715808,-0.4921249305187803,6
6.4,0.63,0.21,1.6,0.08,12.0,32.0,0.99689,3.58,0.66,9.8,-1.100351509407554,0.5494111536680827,-0.3188945757655383,-0.6830807390486765,-0.1645833773177108,-0.37279949779497007,-0.4526881205495823,0.0969111418752316,1.74354550307554,0.007591083672379936,-0.5845748022720374,5
9.3,0.43,0.44,1.9,0.085,9.0,22.0,0.99708,3.28,0.55,9.5,0.5698180780086255,-0.5437002698513144,0.8577891398174424,-0.4611570659989154,-0.06328409752841295,-0.6600615564814363,-0.763439788117156,0.19861171470014874,-0.19219738022030056,-0.6371765857504236,-0.8619244175318104,5
8.0,0.42,0.32,2.5,0.08,26.0,122.0,0.99801,3.22,1.07,9.7,-0.1788786335917312,-0.5983558410272842,0.24386720125240904,-0.017309719899392832,-0.1645833773177108,0.9677567760752055,2.3440768875585802,0.6964092553697021,-0.5793459568794659,2.4108160333391937,-0.6770246740252962,5
9.3,0.36,0.39,1.5,0.08,41.0,55.0,0.99652,3.47,0.73,10.9,0.5698180780086255,-0.9262892680831034,0.6019883320820119,-0.7570552967319304,-0.1645833773177108,2.4040670695075366,0.2620407148558371,-0.10113734204711622,1.0337731125337333,0.4178977823959819,0.43237378701379386,6
7.6,0.735,0.02,2.5,0.071,10.0,14.0,0.99538,3.51,0.71,11.7,-0.40924685254568716,1.123294651015766,-1.2909376451601744,-0.017309719899392832,-0.34692208093844695,-0.5643075369192809,-1.012041122171215,-0.7113407789968568,1.2918721636398425,0.3006672970463812,1.1719727610398523,7
8.2,0.26,0.34,2.5,0.073,16.0,47.0,0.99594,3.4,0.78,11.3,-0.06369452411475372,-1.4728449798428018,0.3461875243465814,-0.017309719899392832,-0.3064023690227278,0.010216580453651524,0.013439380801778167,-0.41159172224959184,0.5820997730980357,0.7109739957699838,0.8021732740268238,7
11.7,0.28,0.47,1.7,0.054,17.0,32.0,0.99686,3.15,0.67,10.6,1.9520273917323594,-1.3635338374908619,1.0112696244587007,-0.6091061813654229,-0.6913396322220592,0.10597060001580692,-0.4526881205495823,0.08085315669229677,-1.0310192963151634,0.06620632634718031,0.15502417175402095,7
6.8,0.56,0.22,1.8,0.074,15.0,24.0,0.99438,3.4,0.82,11.2,-0.8699832904535987,0.16682215543629397,-0.2677344142184521,-0.535131623682169,-0.2861425130648682,-0.08553743910850388,-0.7012894546036412,-1.2466069517598257,0.5820997730980357,0.9454349664691847,0.7097234022735651,6
7.2,0.62,0.06,2.7,0.077,15.0,85.0,0.99746,3.51,0.54,9.5,-0.6396150714996427,0.49475558249211277,-1.08629699897183,0.1306393954671148,-0.22536294519128952,-0.08553743910850388,1.194295717558558,0.40201286035010186,1.2918721636398425,-0.6957918284252239,-0.8619244175318104,5
5.8,1.01,0.66,2.0,0.039,15.0,88.0,0.99357,3.66,0.6,11.5,-1.445903837838488,2.626322858354937,1.9833126938533372,-0.3871825083156616,-0.9952374715899525,-0.08553743910850388,1.28752121782883,-1.6801725516978774,2.259743605287764,-0.3441003723764223,0.9870730175333381,6
7.5,0.42,0.32,2.7,0.067,7.0,25.0,0.99628,3.24,0.44,10.4,-0.46683890728417593,-0.5983558410272842,0.24386720125240904,0.1306393954671148,-0.4279615047698849,-0.8515695956057471,-0.6702142878468839,-0.22960122351017884,-0.4502964313264098,-1.2819442551732274,-0.029875571752493238,5
7.2,0.62,0.06,2.5,0.078,17.0,84.0,0.99746,3.51,0.53,9.7,-0.6396150714996427,0.49475558249211277,-1.08629699897183,-0.017309719899392832,-0.20510308923342996,0.10597060001580692,1.1632205508018005,0.40201286035010186,1.2918721636398425,-0.7544070711000244,-0.6770246740252962,5
7.2,0.635,0.07,2.6,0.077,16.0,86.0,0.99748,3.51,0.54,9.7,-0.6396150714996427,0.5767389392560676,-1.0351368374247438,0.056664837783860986,-0.22536294519128952,0.010216580453651524,1.2253708843153153,0.41271818380537195,1.2918721636398425,-0.6957918284252239,-0.6770246740252962,5
6.8,0.49,0.22,2.3,0.071,13.0,24.0,0.99438,3.41,0.83,11.3,-0.8699832904535987,-0.2157668427954953,-0.2677344142184521,-0.16525883526590046,-0.34692208093844695,-0.27704547823281467,-0.7012894546036412,-1.2466069517598257,0.6466245358745651,1.0040502091439851,0.8021732740268238,6
6.9,0.51,0.23,2.0,0.072,13.0,22.0,0.99438,3.4,0.84,11.2,-0.8123912357151094,-0.10645570044355551,-0.21657425267136596,-0.3871825083156616,-0.3266622249805874,-0.27704547823281467,-0.763439788117156,-1.2466069517598257,0.5820997730980357,1.0626654518187855,0.7097234022735651,6
7.6,0.63,0.03,2.0,0.08,27.0,43.0,0.99578,3.44,0.64,10.9,-0.40924685254568716,0.5494111536680827,-1.2397774836130884,-0.3871825083156616,-0.1645833773177108,1.0635107956373608,-0.1108612862252513,-0.497234309891693,0.8401988242041478,-0.10963940167722082,0.43237378701379386,6
7.7,0.715,0.01,2.1,0.064,31.0,43.0,0.99371,3.41,0.57,11.8,-0.35165479780719794,1.0139835086638262,-1.3420978067072604,-0.3132079506324078,-0.48874107264346367,1.4465268738859824,-0.1108612862252513,-1.6052352875110463,0.6466245358745651,-0.5199461004008235,1.264422632793111,6
6.9,0.56,0.03,1.5,0.086,36.0,46.0,0.99522,3.53,0.57,10.6,-0.8123912357151094,0.16682215543629397,-1.2397774836130884,-0.7570552967319304,-0.043024241570553665,1.9252969716967596,-0.017635785954979197,-0.796983366638958,1.4209216891928986,-0.5199461004008235,0.15502417175402095,5
7.3,0.35,0.24,2.0,0.067,28.0,48.0,0.99576,3.43,0.54,10.0,-0.5820230167611539,-0.9809448392590733,-0.16541409112427993,-0.3871825083156616,-0.4279615047698849,1.1592648151995164,0.04451454755853553,-0.5079396333469631,0.7756740614276212,-0.6957918284252239,-0.39967505876552323,4
9.1,0.21,0.37,1.6,0.067,6.0,10.0,0.99552,3.23,0.58,11.1,0.45463396853164695,-1.7461228357226513,0.4996680089878396,-0.6830807390486765,-0.4279615047698849,-0.9473236151679025,-1.1363417891982444,-0.6364035148100852,-0.5148211941029393,-0.4613308577260231,0.6172735305203081,7
10.4,0.38,0.46,2.1,0.104,6.0,10.0,0.99664,3.12,0.65,11.8,1.2033306801320036,-0.8169781257311636,0.9601094629116147,-0.3132079506324078,0.32165316567091834,-0.9473236151679025,-1.1363417891982444,-0.0369054013155552,-1.224593584644746,-0.051024159002420445,1.264422632793111,7
8.8,0.31,0.4,2.8,0.109,7.0,16.0,0.99614,3.31,0.79,11.8,0.28185780431618074,-1.1995671239629526,0.6531484936290981,0.2046139531503683,0.4229524454602162,-0.8515695956057471,-0.9498907886577002,-0.3045384876970099,0.0013769081092849425,0.7695892384447842,1.264422632793111,7
7.1,0.47,0.0,2.2,0.067,7.0,14.0,0.99517,3.4,0.58,10.9,-0.6972071262381319,-0.3250779851474351,-1.3932579682543467,-0.23923339294915397,-0.4279615047698849,-0.8515695956057471,-1.012041122171215,-0.8237466752771034,0.5820997730980357,-0.4613308577260231,0.43237378701379386,4
8.8,0.61,0.19,4.0,0.094,30.0,69.0,0.99787,3.22,0.5,10.0,0.28185780431618074,0.44010001131614285,-0.4212148988597105,1.0923086453494135,0.1190546060923229,1.350772854323827,0.6970930494504401,0.6214719911829304,-0.5793459568794659,-0.9302527991244255,-0.39967505876552323,6
7.2,0.6,0.04,2.5,0.076,18.0,88.0,0.99745,3.53,0.55,9.5,-0.6396150714996427,0.385444440140173,-1.1886173220660021,-0.017309719899392832,-0.24562280114914908,0.20172461957796234,1.28752121782883,0.3966601986224371,1.4209216891928986,-0.6371765857504236,-0.8619244175318104,5
9.2,0.56,0.18,1.6,0.078,10.0,21.0,0.99576,3.15,0.49,9.9,0.5122260232701357,0.16682215543629397,-0.4723750604067966,-0.6830807390486765,-0.20510308923342996,-0.5643075369192809,-0.7945149548739133,-0.5079396333469631,-1.0310192963151634,-0.9888680417992258,-0.4921249305187803,5
7.6,0.715,0.0,2.1,0.068,30.0,35.0,0.99533,3.48,0.65,11.4,-0.40924685254568716,1.0139835086638262,-1.3932579682543467,-0.3132079506324078,-0.40770164881202536,1.350772854323827,-0.3594626202793102,-0.7381040876350022,1.09829787531026,-0.051024159002420445,0.894623145780081,6
8.4,0.31,0.29,3.1,0.1939999999999999,14.0,26.0,0.99536,3.22,0.78,12.0,0.051489585362224775,-1.1995671239629526,0.09038671661115057,0.42653762620012975,2.145040201878276,-0.18129145867065927,-0.6391391210901265,-0.7220461024521269,-0.5793459568794659,0.7109739957699838,1.4493223762996252,6
8.9,0.75,0.14,2.5,0.086,9.0,30.0,0.99824,3.34,0.64,10.5,0.3394498590546695,1.2052780077797207,-0.677015706595141,-0.017309719899392832,-0.043024241570553665,-0.6600615564814363,-0.514838454063097,0.8195204751052189,0.19495119643886757,-0.10963940167722082,0.06257430000076386,5
9.0,0.8,0.12,2.4,0.083,8.0,28.0,0.99836,3.33,0.65,10.4,0.39704191379315823,1.4785558636595704,-0.7793360296893133,-0.09128427758264665,-0.10380380944413209,-0.7558155760435917,-0.5769887875766118,0.8837524158367799,0.130426433662341,-0.051024159002420445,-0.029875571752493238,6
10.7,0.52,0.38,2.6,0.066,29.0,56.0,0.99577,3.15,0.79,12.1,1.3761068443474698,-0.05180012926758561,0.5508281705349257,0.056664837783860986,-0.4482213607277445,1.2550188347616718,0.29311588161259444,-0.5025869716192983,-1.0310192963151634,0.7695892384447842,1.5417722480528822,7
6.8,0.57,0.0,2.5,0.072,32.0,64.0,0.99491,3.43,0.56,11.2,-0.8699832904535987,0.22147772661226328,-1.3932579682543467,-0.017309719899392832,-0.3266622249805874,1.542280893448138,0.5417172156666533,-0.9629158801954956,0.7756740614276212,-0.5785613430756232,0.7097234022735651,6
10.7,0.9,0.34,6.6,0.1119999999999999,23.0,99.0,1.00289,3.22,0.68,9.3,1.3761068443474698,2.0251115754192686,0.3461875243465814,3.015647145114011,0.48373201333379295,0.6804947173887393,1.6293480521531611,3.308508178453045,-0.5793459568794659,0.12482156902198069,-1.0468241610383244,5
7.2,0.34,0.24,2.0,0.071,30.0,52.0,0.99576,3.44,0.58,10.1,-0.6396150714996427,-1.035600410435043,-0.16541409112427993,-0.3871825083156616,-0.34692208093844695,1.350772854323827,0.16881521458556498,-0.5079396333469631,0.8401988242041478,-0.4613308577260231,-0.30722518701226614,5
7.2,0.66,0.03,2.3,0.078,16.0,86.0,0.99743,3.53,0.57,9.7,-0.6396150714996427,0.7133778671959924,-1.2397774836130884,-0.16525883526590046,-0.20510308923342996,0.010216580453651524,1.2253708843153153,0.3859548751672265,1.4209216891928986,-0.5199461004008235,-0.6770246740252962,5
10.1,0.45,0.23,1.9,0.0819999999999999,10.0,18.0,0.99774,3.22,0.65,9.3,1.0305545159165364,-0.4343891274993746,-0.21657425267136596,-0.4611570659989154,-0.12406366540199364,-0.5643075369192809,-0.8877404551441854,0.5518873887237047,-0.5793459568794659,-0.051024159002420445,-1.0468241610383244,6
7.2,0.63,0.03,2.2,0.08,17.0,88.0,0.99745,3.53,0.58,9.8,-0.6396150714996427,0.5494111536680827,-1.2397774836130884,-0.23923339294915397,-0.1645833773177108,0.10597060001580692,1.28752121782883,0.3966601986224371,1.4209216891928986,-0.4613308577260231,-0.5845748022720374,6
7.1,0.59,0.01,2.3,0.08,27.0,43.0,0.9955,3.42,0.58,10.7,-0.6972071262381319,0.33078886896420306,-1.3420978067072604,-0.16525883526590046,-0.1645833773177108,1.0635107956373608,-0.1108612862252513,-0.6471088382652957,0.7111492986510918,-0.4613308577260231,0.24747404350727803,6
8.3,0.31,0.39,2.4,0.078,17.0,43.0,0.99444,3.31,0.77,12.5,-0.0061024693762639646,-1.1995671239629526,0.6019883320820119,-0.09128427758264665,-0.20510308923342996,0.10597060001580692,-0.1108612862252513,-1.214490981394075,0.0013769081092849425,0.6523587530951834,1.9115717350659123,7
8.3,1.02,0.02,3.4,0.084,6.0,11.0,0.99892,3.48,0.49,11.0,-0.0061024693762639646,2.680978429530907,-1.2909376451601744,0.6484612992498909,-0.08354395348627253,-0.9473236151679025,-1.1052666224414869,1.183501472584045,1.09829787531026,-0.9888680417992258,0.524823658767051,3
8.9,0.31,0.36,2.6,0.0559999999999999,10.0,39.0,0.99562,3.4,0.69,11.8,0.3394498590546695,-1.1995671239629526,0.4485078474407534,0.056664837783860986,-0.6508199203063422,-0.5643075369192809,-0.23516195325228073,-0.5828768975337941,0.5820997730980357,0.18343681169678042,1.264422632793111,5
7.4,0.635,0.1,2.4,0.08,16.0,33.0,0.99736,3.58,0.69,10.8,-0.5244309620226647,0.5767389392560676,-0.8816563527834855,-0.09128427758264665,-0.1645833773177108,0.010216580453651524,-0.42161295379282493,0.34848624307381093,1.74354550307554,0.18343681169678042,0.3399239152605368,7
6.8,0.59,0.06,6.0,0.06,11.0,18.0,0.9962,3.41,0.59,10.8,-0.8699832904535987,0.33078886896420306,-1.08629699897183,2.5717997990144887,-0.5697804964749019,-0.46855351735712547,-0.8877404551441854,-0.27242251733125916,0.6466245358745651,-0.4027156150512227,0.3399239152605368,7
9.2,0.58,0.2,3.0,0.081,15.0,115.0,0.998,3.23,0.59,9.5,0.5122260232701357,0.27613329778823315,-0.3700547373126243,0.3525630685168759,-0.14432352135985124,-0.08553743910850388,2.126550720261279,0.6910565936420968,-0.5148211941029393,-0.4027156150512227,-0.8619244175318104,5
7.2,0.54,0.27,2.6,0.084,12.0,78.0,0.9964,3.39,0.71,11.0,-0.6396150714996427,0.05751101308435418,-0.011933606483021464,0.056664837783860986,-0.08354395348627253,-0.37279949779497007,0.9767695502612564,-0.16536928277867724,0.5175750103215091,0.3006672970463812,0.524823658767051,5
6.1,0.56,0.0,2.2,0.079,6.0,9.0,0.9948,3.59,0.54,11.5,-1.2731276736230213,0.16682215543629397,-1.3932579682543467,-0.23923339294915397,-0.18484323327557037,-0.9473236151679025,-1.1674169559550016,-1.021795159199392,1.8080702658520666,-0.6957918284252239,0.9870730175333381,6
7.4,0.52,0.13,2.4,0.078,34.0,61.0,0.99528,3.43,0.59,10.8,-0.5244309620226647,-0.05180012926758561,-0.7281758681422271,-0.09128427758264665,-0.20510308923342996,1.733788932572449,0.4484917153963813,-0.7648673962731477,0.7756740614276212,-0.4027156150512227,0.3399239152605368,6
7.3,0.305,0.39,1.2,0.059,7.0,11.0,0.99331,3.29,0.52,11.5,-0.5820230167611539,-1.2268949095509376,0.6019883320820119,-0.9789789697816916,-0.5900403524327615,-0.8515695956057471,-1.1052666224414869,-1.8193417566162102,-0.1276726174437711,-0.8130223137748247,0.9870730175333381,6
9.3,0.38,0.48,3.8,0.132,3.0,11.0,0.99577,3.23,0.57,13.2,0.5698180780086255,-0.8169781257311636,1.0624297860057867,0.9443595299829058,0.888929132490986,-1.2345856738543688,-1.1052666224414869,-0.5025869716192983,-0.5148211941029393,-0.5199461004008235,2.5587208373387136,6
9.1,0.28,0.46,9.0,0.114,3.0,9.0,0.99901,3.18,0.6,10.9,0.45463396853164695,-1.3635338374908619,0.9601094629116147,4.791036529512101,0.524251725249514,-1.2345856738543688,-1.1674169559550016,1.231675428132671,-0.837445007985578,-0.3441003723764223,0.43237378701379386,6
10.0,0.46,0.44,2.9,0.065,4.0,8.0,0.99674,3.33,0.62,12.2,0.9729624611780476,-0.3797335563234047,0.8577891398174424,0.2785885108336221,-0.4684812166856041,-1.1388316542922132,-1.198492122711759,0.01662121596073575,0.130426433662341,-0.22686988702682157,1.6342221198061393,6
9.4,0.395,0.46,4.6,0.094,3.0,10.0,0.99639,3.27,0.64,12.2,0.6274101327471142,-0.7349947689672087,0.9601094629116147,1.5361559914489358,0.1190546060923229,-1.2345856738543688,-1.1363417891982444,-0.17072194450628256,-0.25672214299682716,-0.10963940167722082,1.6342221198061393,7
8.6,0.315,0.4,2.2,0.079,3.0,6.0,0.99512,3.27,0.67,11.9,0.16667369483920225,-1.1722393383749676,0.6531484936290981,-0.23923339294915397,-0.18484323327557037,-1.2345856738543688,-1.2606424562252738,-0.8505099839152489,-0.25672214299682716,0.06620632634718031,1.356872504546368,6
5.3,0.715,0.19,1.5,0.161,7.0,62.0,0.99395,3.62,0.61,11.0,-1.7338641115309328,1.0139835086638262,-0.4212148988597105,-0.7570552967319304,1.476464955268913,-0.8515695956057471,0.47956688215313864,-1.4767714060479242,2.0016445541816523,-0.28548512970162193,0.524823658767051,5
